"rgn_id","species_code","sust_coeff"
5,294,0.372222222
5,607,0.757142857
6,263,0.372222222
7,552,0.366666667
8,797,0.811764706
8,798,0.811764706
8,799,0.811764706
8,229,0.811764706
8,608,0.811764706
8,230,0.414285714
8,800,0.811764706
9,391,0.766666667
9,392,0.414285714
10,91,0.414285714
13,225,0.275
13,855,0.414285714
13,401,0.561111111
13,856,0.374509804
14,253,0.43
14,614,0.43
14,439,0.444010417
14,440,0.444010417
14,615,0.17
14,616,0.23
14,617,0.444010417
14,618,0.444010417
14,159,0.67
14,168,0.766666667
14,169,0.766666667
14,441,0.444010417
14,945,0.444010417
14,442,0.444010417
14,126,0.37
14,501,0.37
14,443,0.444010417
14,160,0.1
14,165,0.372222222
14,927,0.444010417
14,444,0.33
14,619,0.33
14,127,0.416666667
14,178,0.841666667
14,620,0.841666667
14,166,0.444010417
14,128,0.811764706
14,180,0.811764706
14,254,0.416666667
14,445,0.416666667
14,170,0.37
14,621,0.37
14,266,0.416666667
14,502,0.416666667
14,129,0.477777778
14,446,0.477777778
14,171,0.533333333
14,255,0.533333333
14,130,0.5
14,131,0.533333333
14,132,0.53
14,526,0.444010417
14,622,0.444010417
14,527,0.366666667
14,666,0.444010417
14,667,0.444010417
14,913,0.444010417
14,768,0.37
15,232,0.27
15,637,0.23
15,233,0.416666667
15,179,0.1
15,739,0.1
15,98,0.8
15,638,0.33
15,639,0.33
15,99,0.416666667
15,403,0.416666667
15,404,0.444010417
15,705,0.477777778
15,761,0.477777778
15,100,0.372222222
15,662,0.372222222
15,101,0.37
15,727,0.37
15,663,0.444010417
15,102,0.811764706
15,405,0.433333333
15,406,0.416666667
15,983,0.374509804
16,306,0.55
16,929,0.542156863
16,505,0.23
16,307,0.811764706
16,563,0.3
16,649,0.366666667
16,468,0.366666667
16,627,0.366666667
16,650,0.370833333
16,564,0.9
16,816,0.9
16,469,0.366666667
16,506,0.366666667
16,470,0.366666667
16,1032,0.833333333
16,507,0.23
16,508,0.23
16,308,0.416666667
16,565,0.33
16,309,0.477777778
16,1033,0.477777778
16,1,1
16,536,1
16,817,0.266666667
16,509,0.566666667
16,651,0.811764706
16,671,0.1
16,2,0.811764706
16,167,0.811764706
17,981,0.366666667
17,609,0.811764706
17,801,0.811764706
18,756,0.811764706
18,544,0.412820513
18,335,0.366666667
18,336,0.8
18,569,0.372222222
18,545,0.811764706
19,864,0.414285714
20,109,0.57
20,245,0.542156863
20,553,0.444010417
20,905,0.444010417
20,110,0.67
20,906,0.444010417
20,246,0.444010417
20,487,0.43
20,111,0.366666667
20,247,0.811764706
20,427,0.33
20,428,0.811764706
20,112,0.811764706
20,113,0.444010417
20,173,0.841666667
20,174,0.811764706
20,907,0.444010417
20,429,0.444010417
20,114,0.8
20,731,0.444010417
20,115,0.5
20,908,0.444010417
20,488,0.3
20,489,0.477777778
20,116,0.533333333
20,430,0.444010417
20,117,0.83
20,431,0.444010417
20,909,0.444010417
20,432,0.6
20,248,0.374509804
20,433,0.833333333
21,881,0.571405229
21,95,0.533333333
21,979,0.833333333
24,947,0.190909091
24,948,0.666666667
24,949,0.8
24,950,0.416666667
24,951,0.477777778
24,316,0.533333333
24,952,0.333333333
24,698,0.23
24,953,0.433333333
25,915,0.55
25,133,0.2
25,134,0.17
25,740,0.17
25,135,0.67
25,136,0.67
25,137,0.83
25,668,0.83
25,692,0.444010417
25,138,0.1
25,528,0.1
25,139,0.8
25,752,0.8
25,140,0.33
25,741,0.33
25,141,0.811764706
25,142,0.416666667
25,812,0.477777778
25,143,0.372222222
25,144,0.27
25,145,0.444010417
25,813,0.23
25,814,0.23
29,898,0.444010417
29,851,0.366666667
31,611,0.366666667
32,944,0.444010417
32,776,0.444010417
32,287,0.444010417
32,414,0.568049088
32,484,0.477777778
37,604,0.366666667
37,384,0.811764706
37,385,0.416666667
37,386,0.477777778
37,880,0.366666667
40,123,0.190909091
40,279,0.1
40,888,0.811764706
40,272,0.416666667
40,124,0.414285714
41,397,0.366666667
41,398,0.4
42,603,0.23
42,937,0.416666667
42,920,0.571405229
43,215,0.266666667
45,763,0.266666667
47,158,0.4
48,748,0.286111111
48,704,0.4
48,227,0.1
50,415,0.17
50,237,0.43
50,523,0.17
50,104,0.286111111
50,642,0.444010417
50,416,0.33
50,717,0.4
50,524,0.372222222
50,1022,0.571405229
50,1042,0.444010417
51,757,0.286111111
51,724,0.444010417
51,482,0.477777778
51,758,0.333333333
51,759,0.444010417
52,4,0.286111111
52,946,0.333333333
52,311,0.444010417
52,818,0.444010417
53,228,0.266666667
54,865,0.452222222
54,866,0.286111111
54,258,0.444010417
54,557,0.444010417
54,451,0.366666667
54,742,0.4
54,558,0.561111111
54,867,0.444010417
54,452,0.444010417
61,256,0.316666667
61,644,0.8
61,645,0.6
61,646,0.533333333
61,269,0.444444444
61,718,0.823076923
61,447,0.452222222
61,554,0.412820513
61,291,0.286111111
61,693,0.333333333
61,647,0.3
61,280,0.82
61,648,0.533333333
61,448,0.757142857
61,503,0.444010417
62,393,0.77
62,634,0.43
62,394,0.77
62,635,0.43
62,605,0.43
62,395,0.47
62,223,0.83
62,175,0.83
62,396,0.43
62,738,0.87
65,919,0.733333333
66,238,0.73
66,767,0.73
66,239,0.73
67,725,0.452222222
67,726,0.286111111
68,219,0.316666667
68,658,0.452222222
68,659,0.286111111
68,921,0.477777778
70,568,0.566666667
71,184,0.82
73,575,0.43
73,1020,0.888095238
73,576,0.43
73,1021,0.571405229
73,577,0.8
73,578,0.5
73,579,0.77
73,580,0.77
73,1041,0.77
73,581,0.47
73,582,0.5
73,583,0.8
75,588,0.47
75,890,0.444010417
75,589,0.53
75,670,0.82
75,590,0.67
75,591,0.67
75,623,0.63
76,257,0.316666667
76,288,0.53
76,529,0.53
76,555,0.452222222
76,530,0.53
76,916,0.477777778
76,449,0.8
76,450,0.53
76,735,0.566666667
78,850,0.374509804
79,772,0.190909091
79,370,0.452222222
79,773,0.452222222
79,371,0.286111111
79,895,0.286111111
79,372,0.477777778
79,936,0.477777778
79,373,0.366666667
79,774,0.366666667
79,680,0.444010417
80,200,0.316666667
80,201,0.444010417
80,514,0.43
80,723,0.43
80,347,0.83
80,281,0.3
80,546,0.3
80,348,0.37
80,349,0.37
80,350,0.17
80,351,0.17
80,352,0.43
80,353,0.477777778
80,202,0.82
80,703,0.444010417
80,354,0.811764706
80,355,0.444010417
80,356,0.444010417
81,189,0.316666667
81,328,0.452222222
81,542,0.286111111
81,329,0.4
81,783,0.444010417
81,1035,0.444010417
81,330,0.444010417
81,331,0.444010417
82,918,0.452222222
82,181,0.286111111
82,297,0.444444444
82,270,0.82
84,298,0.366666667
84,299,0.533333333
84,300,0.444444444
84,301,0.452222222
84,302,0.286111111
84,626,0.866666667
84,292,0.82
84,303,0.561111111
84,304,0.757142857
95,195,0.902380952
95,196,0.757142857
101,683,0.77
101,852,0.823076923
101,853,0.82
101,636,0.77
101,924,0.633333333
102,585,0.8
102,421,0.83
102,422,0.5
102,423,0.5
102,424,0.5
102,989,0.477777778
102,243,0.87
102,485,0.57
102,486,0.87
102,425,0.63
102,586,0.6
102,426,0.83
102,525,0.77
102,244,0.5
110,593,0.366666667
110,3,0.444010417
110,594,0.366666667
110,310,0.374509804
111,669,0.416666667
111,556,0.811764706
112,31,0.444010417
112,162,0.811764706
112,327,0.366666667
112,745,0.416666667
112,873,0.374509804
115,654,0.887878788
115,845,0.452222222
115,1010,0.444010417
115,846,0.286111111
115,707,0.444010417
115,708,0.561111111
115,333,0.266666667
116,103,0.444010417
116,728,0.266666667
129,273,0.372222222
129,941,0.444010417
129,231,0.43
130,326,0.533333333
130,892,0.757142857
130,893,0.444010417
130,540,0.43
131,660,0.372222222
131,224,0.37
132,1009,0.444010417
132,188,0.37
132,653,0.37
133,203,0.374509804
134,933,0.811764706
134,473,0.372222222
134,934,0.888095238
134,474,0.477777778
134,746,0.374509804
134,935,0.811764706
135,387,0.67
135,161,0.887878788
135,938,0.444010417
135,220,0.766666667
135,711,0.811764706
135,794,0.444010417
135,388,0.43
135,712,0.444010417
135,389,0.477777778
135,775,0.444010417
135,390,0.811764706
135,633,0.77
135,221,0.811764706
135,939,0.366666667
135,713,0.791666667
135,940,0.433333333
135,483,0.43
135,765,0.43
135,899,0.43
135,900,0.43
135,901,0.43
135,222,0.1
136,357,0.17
136,358,0.791666667
136,847,0.374509804
137,34,0.372222222
137,334,0.37
137,543,0.833333333
137,35,0.37
138,857,0.73
138,982,0.477777778
138,402,0.83
138,267,0.833333333
138,268,0.37
139,276,0.811764706
139,562,0.5
140,875,0.444010417
140,547,0.477777778
140,548,0.366666667
141,271,0.43
141,194,0.566666667
143,362,0.63
143,549,0.53
143,363,0.57
143,364,0.53
143,204,0.6
143,736,0.6
143,848,0.93
143,365,0.65
143,849,0.53
143,205,0.6
143,206,0.53
147,343,0.190909091
147,785,0.190909091
147,479,0.811764706
147,344,0.372222222
147,747,0.477777778
147,480,0.811764706
147,345,0.791666667
147,786,0.444010417
152,685,0.811764706
152,236,0.811764706
152,686,0.811764706
152,687,0.811764706
152,688,0.811764706
153,325,0.366666667
153,471,0.414285714
155,753,0.811764706
155,754,0.811764706
155,769,0.811764706
155,770,0.37
155,755,0.811764706
162,854,0.5
162,400,0.370833333
162,93,0.8
162,94,0.77
163,504,0.5
163,917,0.444010417
163,149,0.887878788
163,534,0.37
163,456,0.416666667
163,150,0.93
163,457,0.811764706
163,458,0.370833333
163,459,0.766666667
163,560,0.811764706
163,151,0.37
163,261,1
163,460,0.83
163,461,0.87
163,462,0.841666667
163,463,0.811764706
163,464,0.366666667
163,152,0.811764706
163,153,0.9
163,561,0.811764706
163,262,0.811764706
163,465,0.811764706
163,289,0.566666667
163,891,0.366666667
163,466,0.811764706
163,467,0.43
164,930,0.444010417
164,312,0.37
166,290,0.811764706
166,793,0.374509804
167,1011,0.412820513
167,1012,0.444010417
167,361,0.266666667
167,1013,0.444010417
168,751,0.374509804
171,313,0.9
171,182,0.33
171,314,0.477777778
171,7,0.533333333
171,315,0.561111111
171,931,0.811764706
171,743,0.833333333
171,183,0.444010417
171,719,0.811764706
171,8,0.3
172,777,0.83
172,305,0.9
173,694,0.266666667
174,36,0.5
174,570,0.444010417
174,197,0.566666667
174,571,0.466666667
175,784,0.5
175,844,0.93
175,332,0.43
175,190,0.444010417
175,32,0.566666667
175,264,0.566666667
175,33,0.466666667
175,191,0.5
176,43,0.93
176,346,0.57
176,513,0.53
176,44,0.566666667
176,598,0.5
177,572,0.542156863
177,92,0.93
177,550,0.9
177,684,0.83
177,1039,0.444010417
177,399,0.5
179,657,0.37
179,37,0.93
179,956,0.93
179,198,0.766666667
179,199,0.766666667
179,475,0.37
179,595,0.733333333
179,957,0.733333333
179,596,0.43
179,38,0.83
179,958,0.83
179,476,0.5
179,477,0.5
179,959,0.5
179,960,0.444010417
179,337,0.23
179,961,0.23
179,338,0.811764706
179,39,0.866666667
179,764,0.841666667
179,962,0.841666667
179,478,0.43
179,339,0.477777778
179,721,0.533333333
179,340,0.444010417
179,40,0.82
179,963,0.82
179,41,0.53
179,172,0.53
179,597,0.811764706
179,42,0.566666667
179,722,0.466666667
179,1036,0.444010417
179,1037,0.811764706
179,341,0.5
179,342,0.444010417
180,259,0.17
180,453,0.533333333
180,146,0.3
180,454,0.93
180,624,0.733333333
180,592,0.87
180,559,0.83
180,868,0.5
180,531,0.811764706
180,532,0.866666667
180,625,0.841666667
180,869,0.811764706
180,147,0.83
180,533,0.811764706
180,148,0.566666667
180,455,0.566666667
180,762,0.466666667
180,260,0.5
181,966,0.55
181,55,0.43
181,56,0.93
181,57,0.83
181,369,0.811764706
181,630,0.841666667
181,211,0.83
181,58,0.566666667
181,212,0.5
181,679,0.5
182,490,0.316666667
182,434,0.17
182,732,0.811764706
182,802,0.444010417
182,1044,0.366666667
182,435,0.444010417
182,706,0.733333333
182,910,0.733333333
182,990,0.733333333
182,886,0.366666667
182,491,0.533333333
182,436,0.9
182,803,0.9
182,749,0.811764706
182,118,0.43
182,804,0.43
182,249,0.83
182,805,0.83
182,991,0.83
182,250,0.43
182,492,0.43
182,992,0.43
182,993,0.43
182,1023,0.811764706
182,251,0.17
182,493,0.17
182,994,0.17
182,1024,0.17
182,494,0.811764706
182,495,0.444010417
182,119,0.866666667
182,806,0.866666667
182,995,0.866666667
182,587,0.444010417
182,733,0.841666667
182,807,0.841666667
182,996,0.841666667
182,496,0.5
182,1025,0.5
182,862,0.477777778
182,437,0.533333333
182,997,0.533333333
182,863,0.444010417
182,887,0.444010417
182,998,0.444010417
182,1026,0.444010417
182,252,0.561111111
182,497,0.561111111
182,750,0.533333333
182,120,0.83
182,808,0.83
182,999,0.83
182,498,0.366666667
182,1045,0.366666667
182,1046,0.811764706
182,121,0.444010417
182,734,0.833333333
182,809,0.833333333
182,122,0.791666667
182,1000,0.791666667
182,911,0.444010417
182,1001,0.444010417
182,1027,0.444010417
182,1047,0.444010417
182,810,0.444010417
182,811,0.444010417
182,1028,0.444010417
182,499,0.5
182,1029,0.811764706
182,1030,0.811764706
182,500,0.811764706
182,912,0.444010417
183,902,0.316666667
183,903,0.366666667
183,573,0.4
183,640,0.6
183,407,0.73
183,278,0.53
183,664,0.53
183,665,0.73
183,283,0.43
183,715,0.43
183,766,0.83
183,284,0.4
183,408,0.4
183,942,0.811764706
183,295,0.87
183,610,0.4
183,409,0.53
183,410,0.53
183,904,0.444010417
183,274,0.53
183,574,0.83
183,984,0.811764706
183,411,0.83
183,412,0.4
183,641,0.8
183,943,0.5
183,234,0.811764706
183,1040,0.444010417
183,716,0.47
183,985,0.444010417
184,213,0.316666667
184,967,0.366666667
184,968,0.533333333
184,788,1
184,789,1
184,59,0.43
184,631,0.43
184,286,0.83
184,60,0.43
184,516,0.43
184,61,0.43
184,62,0.43
184,599,0.3
184,63,0.23
184,600,0.23
184,896,0.866666667
184,481,0.841666667
184,897,0.841666667
184,601,0.5
184,602,0.5
184,790,0.444010417
184,791,0.444010417
184,64,0.82
184,65,0.82
184,969,0.561111111
184,1038,0.757142857
184,792,0.444010417
184,879,0.444010417
184,737,0.444010417
184,970,0.444010417
184,1015,0.444010417
186,681,0.444444444
186,922,0.452222222
186,923,0.286111111
186,682,0.82
187,673,0.316666667
187,674,0.823076923
187,675,0.452222222
187,676,0.286111111
187,744,0.477777778
187,1034,0.444010417
187,677,0.82
188,689,0.452222222
188,690,0.286111111
188,691,0.82
190,413,0.444010417
190,235,0.444010417
191,678,0.3
191,54,0.374509804
196,265,0.43
196,661,0.43
202,928,0.366666667
202,914,0.416666667
202,889,0.414285714
203,207,0.17
203,366,0.8
203,367,0.811764706
203,629,0.4
203,368,0.477777778
203,1014,0.374509804
204,1006,0.366666667
204,1007,0.4
204,5,0.477777778
204,6,0.23
204,1008,0.366666667
205,974,0.542156863
205,975,0.190909091
205,606,0.17
205,976,0.333333333
205,977,0.416666667
205,978,0.416666667
206,216,0.3
206,217,0.3
206,84,0.17
206,282,0.17
206,85,0.67
206,86,0.67
206,378,0.83
206,379,0.83
206,87,0.17
206,88,0.17
206,285,0.444010417
206,380,0.444010417
206,518,0.8
206,519,0.8
206,89,0.416666667
206,218,0.416666667
206,972,0.433333333
206,973,0.433333333
206,90,0.433333333
206,381,0.433333333
206,382,0.477777778
206,383,0.477777778
206,1016,0.374509804
206,1017,0.374509804
207,154,0.33
207,1002,0.444010417
207,155,0.1
207,156,0.4
207,1003,0.477777778
207,157,0.533333333
207,1031,0.372222222
207,1004,0.571405229
207,1005,0.416666667
207,815,0.23
208,105,0.275
208,176,0.275
208,177,0.190909091
208,417,0.190909091
208,986,0.416666667
208,882,0.333333333
208,987,0.444010417
208,240,0.412820513
208,418,0.366666667
208,883,0.366666667
208,988,0.444010417
208,241,0.8
208,106,0.333333333
208,925,0.444010417
208,107,0.416666667
208,858,0.433333333
208,612,0.444444444
208,884,0.444010417
208,859,0.433333333
208,613,0.477777778
208,643,0.372222222
208,419,0.414285714
208,108,0.416666667
208,860,0.333333333
208,885,0.757142857
208,861,0.444010417
208,420,0.266666667
208,1043,0.266666667
208,164,0.433333333
208,242,0.444010417
208,584,0.333333333
208,926,0.444010417
209,821,0.55
209,822,0.444010417
209,17,0.542156863
209,699,0.444010417
209,18,0.190909091
209,19,0.67
209,823,0.444010417
209,20,0.888095238
209,21,0.366666667
209,824,0.366666667
209,22,0.444010417
209,23,0.444010417
209,825,0.33
209,24,0.444010417
209,826,0.416666667
209,25,0.841666667
209,827,0.571405229
209,828,0.444010417
209,829,0.571405229
209,830,0.444444444
209,831,0.444010417
209,832,0.444010417
209,700,0.433333333
209,720,0.416666667
209,26,0.477777778
209,27,0.533333333
209,28,0.53
209,833,0.811764706
209,834,0.811764706
209,835,0.266666667
209,836,0.444010417
209,837,0.416666667
209,838,0.444010417
209,839,0.37
209,840,0.444010417
209,730,0.444010417
209,29,0.833333333
209,30,0.791666667
209,841,0.811764706
209,842,0.5
209,701,0.444010417
209,843,0.5
209,771,0.37
210,66,0.542156863
210,293,0.444010417
210,67,0.444010417
210,68,0.766666667
210,69,0.37
210,70,0.444010417
210,71,0.444010417
210,72,0.43
210,73,0.416666667
210,74,0.444010417
210,75,0.444010417
210,76,0.5
210,374,0.3
210,77,0.477777778
210,78,0.566666667
210,79,0.77
210,163,0.811764706
210,80,0.444010417
210,81,0.6
210,82,0.416666667
210,83,0.444010417
210,214,0.833333333
212,377,0.37
214,655,0.43
214,656,0.23
214,192,0.444010417
214,702,0.477777778
214,955,0.444010417
214,472,0.561111111
214,193,0.3
216,45,0.366666667
216,46,0.27
216,47,0.17
216,208,0.17
216,48,0.17
216,209,0.33
216,894,0.33
216,49,0.416666667
216,210,0.477777778
216,50,0.372222222
216,51,0.43
216,876,0.43
216,52,0.561111111
216,877,0.811764706
216,53,0.416666667
216,787,0.571405229
216,965,0.416666667
216,878,0.374509804
218,9,0.887878788
218,317,0.4
218,318,0.23
218,10,0.17
218,510,0.27
218,11,0.93
218,819,0.93
218,511,0.811764706
218,319,0.370833333
218,320,0.33
218,512,0.841666667
218,321,0.533333333
218,322,0.533333333
218,12,0.83
218,13,0.566666667
218,954,0.444010417
218,323,0.833333333
218,324,0.833333333
222,275,0.53
222,125,0.77
222,438,0.87
222,296,0.53
223,980,0.533333333
223,551,0.17
223,795,0.533333333
223,96,0.23
223,520,0.93
223,226,0.444010417
223,521,0.83
223,714,0.444010417
223,1018,0.811764706
223,796,0.3
223,1019,0.533333333
223,522,0.73
223,97,0.566666667
223,760,0.833333333
224,539,0.13
224,14,0.811764706
224,15,0.811764706
224,566,0.370833333
224,185,0.811764706
224,16,0.811764706
224,277,0.27
224,820,0.811764706
224,186,0.53
224,187,0.833333333
224,567,0.566666667
224,729,0.811764706
224,652,0.5
227,375,0.902380952
227,710,0.811764706
227,632,0.866666667
227,517,0.757142857
227,376,0.811764706
227,971,0.5
228,359,0.902380952
228,709,0.811764706
228,628,0.866666667
228,515,0.757142857
228,360,0.811764706
228,964,0.5
231,874,0.414285714
231,932,0.266666667
232,778,0.444010417
232,779,0.823076923
232,780,0.452222222
232,781,0.286111111
232,782,0.82
244,541,0.811764706
245,537,0.811764706
247,538,0.190909091
247,870,0.372222222
247,672,0.366666667
247,871,0.416666667
247,695,0.444010417
247,696,0.477777778
247,872,0.333333333
247,697,0.433333333
250,535,0.811764706
