"rgn_id","year","L"
1,1989,NA
1,1990,NA
1,1991,NA
1,1992,NA
1,1993,NA
1,1994,NA
1,1995,NA
1,1996,NA
1,1997,NA
1,1998,NA
1,1999,NA
1,2000,NA
1,2001,NA
1,2002,NA
1,2003,NA
1,2004,NA
1,2005,NA
1,2006,NA
1,2007,NA
1,2008,NA
1,2009,NA
1,2010,NA
1,2011,NA
1,2012,NA
1,2013,NA
2,1989,NA
2,1990,NA
2,1991,NA
2,1992,NA
2,1993,NA
2,1994,NA
2,1995,NA
2,1996,NA
2,1997,NA
2,1998,NA
2,1999,NA
2,2000,NA
2,2001,NA
2,2002,NA
2,2003,NA
2,2004,NA
2,2005,NA
2,2006,NA
2,2007,NA
2,2008,NA
2,2009,NA
2,2010,NA
2,2011,NA
2,2012,NA
2,2013,NA
3,1989,NA
3,1990,NA
3,1991,NA
3,1992,NA
3,1993,NA
3,1994,NA
3,1995,NA
3,1996,NA
3,1997,NA
3,1998,NA
3,1999,NA
3,2000,NA
3,2001,NA
3,2002,NA
3,2003,NA
3,2004,NA
3,2005,NA
3,2006,NA
3,2007,NA
3,2008,NA
3,2009,NA
3,2010,NA
3,2011,NA
3,2012,NA
3,2013,NA
4,1989,NA
4,1990,NA
4,1991,NA
4,1992,NA
4,1993,NA
4,1994,NA
4,1995,NA
4,1996,NA
4,1997,NA
4,1998,NA
4,1999,NA
4,2000,NA
4,2001,NA
4,2002,NA
4,2003,NA
4,2004,NA
4,2005,NA
4,2006,NA
4,2007,NA
4,2008,NA
4,2009,NA
4,2010,NA
4,2011,NA
4,2012,NA
4,2013,NA
5,1989,NA
5,1990,69038
5,1991,71471
5,1992,74085
5,1993,76780
5,1994,79336
5,1995,81628
5,1996,83546
5,1997,85226
5,1998,87054
5,1999,88769
5,2000,90522
5,2001,92460
5,2002,94597
5,2003,96304
5,2004,97988
5,2005,99671
5,2006,101369
5,2007,103032
5,2008,104741
5,2009,106559
5,2010,108407
5,2011,110551
5,2012,112737
5,2013,114664
6,1989,NA
6,1990,68767
6,1991,70434
6,1992,72274
6,1993,74173
6,1994,75970
6,1995,77571
6,1996,78830
6,1997,79899
6,1998,80910
6,1999,82028
6,2000,83387
6,2001,85018
6,2002,86870
6,2003,88865
6,2004,91010
6,2005,92987
6,2006,94890
6,2007,96879
6,2008,98723
6,2009,100731
6,2010,103683
6,2011,106609
6,2012,109790
6,2013,112624
7,1989,NA
7,1990,110905
7,1991,114877
7,1992,119154
7,1993,123536
7,1994,128212
7,1995,132966
7,1996,137795
7,1997,142906
7,1998,148076
7,1999,153289
7,2000,158295
7,2001,163313
7,2002,168340
7,2003,173376
7,2004,178414
7,2005,183180
7,2006,187934
7,2007,192693
7,2008,197489
7,2009,202080
7,2010,207100
7,2011,212273
7,2012,217269
7,2013,222614
8,1989,NA
8,1990,NA
8,1991,NA
8,1992,NA
8,1993,NA
8,1994,NA
8,1995,NA
8,1996,NA
8,1997,NA
8,1998,NA
8,1999,NA
8,2000,NA
8,2001,NA
8,2002,NA
8,2003,NA
8,2004,NA
8,2005,NA
8,2006,NA
8,2007,NA
8,2008,NA
8,2009,NA
8,2010,NA
8,2011,NA
8,2012,NA
8,2013,NA
9,1989,NA
9,1990,NA
9,1991,NA
9,1992,NA
9,1993,NA
9,1994,NA
9,1995,NA
9,1996,NA
9,1997,NA
9,1998,NA
9,1999,NA
9,2000,NA
9,2001,NA
9,2002,NA
9,2003,NA
9,2004,NA
9,2005,NA
9,2006,NA
9,2007,NA
9,2008,NA
9,2009,NA
9,2010,NA
9,2011,NA
9,2012,NA
9,2013,NA
10,1989,NA
10,1990,NA
10,1991,NA
10,1992,NA
10,1993,NA
10,1994,NA
10,1995,NA
10,1996,NA
10,1997,NA
10,1998,NA
10,1999,NA
10,2000,NA
10,2001,NA
10,2002,NA
10,2003,NA
10,2004,NA
10,2005,NA
10,2006,NA
10,2007,NA
10,2008,NA
10,2009,NA
10,2010,NA
10,2011,NA
10,2012,NA
10,2013,NA
11,1989,NA
11,1990,NA
11,1991,NA
11,1992,NA
11,1993,NA
11,1994,NA
11,1995,NA
11,1996,NA
11,1997,NA
11,1998,NA
11,1999,NA
11,2000,NA
11,2001,NA
11,2002,NA
11,2003,NA
11,2004,NA
11,2005,NA
11,2006,NA
11,2007,NA
11,2008,NA
11,2009,NA
11,2010,NA
11,2011,NA
11,2012,NA
11,2013,NA
12,1989,NA
12,1990,NA
12,1991,NA
12,1992,NA
12,1993,NA
12,1994,NA
12,1995,NA
12,1996,NA
12,1997,NA
12,1998,NA
12,1999,NA
12,2000,NA
12,2001,NA
12,2002,NA
12,2003,NA
12,2004,NA
12,2005,NA
12,2006,NA
12,2007,NA
12,2008,NA
12,2009,NA
12,2010,NA
12,2011,NA
12,2012,NA
12,2013,NA
13,1989,NA
13,1990,59848
13,1991,61307
13,1992,62641
13,1993,63880
13,1994,64978
13,1995,65963
13,1996,66945
13,1997,67907
13,1998,68712
13,1999,69408
13,2000,69967
13,2001,70390
13,2002,68833
13,2003,69267
13,2004,69648
13,2005,70347
13,2006,72034
13,2007,69783
13,2008,70411
13,2009,71091
13,2010,72244
13,2011,73676
13,2012,74884
13,2013,76248
14,1989,NA
14,1990,NA
14,1991,NA
14,1992,NA
14,1993,NA
14,1994,NA
14,1995,NA
14,1996,NA
14,1997,NA
14,1998,NA
14,1999,NA
14,2000,NA
14,2001,NA
14,2002,NA
14,2003,NA
14,2004,NA
14,2005,NA
14,2006,NA
14,2007,NA
14,2008,NA
14,2009,NA
14,2010,NA
14,2011,NA
14,2012,NA
14,2013,NA
15,1989,NA
15,1990,2.39297e+07
15,1991,2.46033e+07
15,1992,2.54758e+07
15,1993,2.60105e+07
15,1994,2.67138e+07
15,1995,2.78949e+07
15,1996,2.86028e+07
15,1997,2.92815e+07
15,1998,3.02883e+07
15,1999,3.09938e+07
15,2000,3.11319e+07
15,2001,3.32547e+07
15,2002,3.34972e+07
15,2003,3.45928e+07
15,2004,3.51246e+07
15,2005,3.49945e+07
15,2006,3.53153e+07
15,2007,3.57844e+07
15,2008,3.68832e+07
15,2009,3.78965e+07
15,2010,3.91266e+07
15,2011,4.03405e+07
15,2012,4.12786e+07
15,2013,4.22503e+07
16,1989,NA
16,1990,8.50226e+06
16,1991,8.54801e+06
16,1992,8.62326e+06
16,1993,8.67517e+06
16,1994,8.83206e+06
16,1995,9.04969e+06
16,1996,9.15474e+06
16,1997,9.23055e+06
16,1998,9.33122e+06
16,1999,9.42892e+06
16,2000,9.62437e+06
16,2001,9.79333e+06
16,2002,9.9376e+06
16,2003,1.01019e+07
16,2004,1.02296e+07
16,2005,1.05557e+07
16,2006,1.08069e+07
16,2007,1.09862e+07
16,2008,1.12854e+07
16,2009,1.15225e+07
16,2010,1.1715e+07
16,2011,1.18823e+07
16,2012,1.20297e+07
16,2013,1.22039e+07
17,1989,NA
17,1990,1.73914e+06
17,1991,1.78483e+06
17,1992,1.81994e+06
17,1993,1.85163e+06
17,1994,1.9044e+06
17,1995,1.9748e+06
17,1996,2.02416e+06
17,1997,2.10065e+06
17,1998,2.17895e+06
17,1999,2.24312e+06
17,2000,2.32064e+06
17,2001,2.38941e+06
17,2002,2.45905e+06
17,2003,2.52662e+06
17,2004,2.59607e+06
17,2005,2.66794e+06
17,2006,2.73859e+06
17,2007,2.80771e+06
17,2008,2.87529e+06
17,2009,2.95348e+06
17,2010,3.02638e+06
17,2011,3.10632e+06
17,2012,3.19345e+06
17,2013,3.28117e+06
18,1989,NA
18,1990,253432
18,1991,259420
18,1992,266606
18,1993,274562
18,1994,282127
18,1995,289744
18,1996,296279
18,1997,297837
18,1998,299088
18,1999,300399
18,2000,302546
18,2001,305583
18,2002,309413
18,2003,313404
18,2004,317397
18,2005,320703
18,2006,322706
18,2007,324535
18,2008,327874
18,2009,332076
18,2010,335875
18,2011,339227
18,2012,342174
18,2013,344739
19,1989,NA
19,1990,NA
19,1991,NA
19,1992,NA
19,1993,NA
19,1994,NA
19,1995,NA
19,1996,NA
19,1997,NA
19,1998,NA
19,1999,NA
19,2000,NA
19,2001,NA
19,2002,NA
19,2003,NA
19,2004,NA
19,2005,NA
19,2006,NA
19,2007,NA
19,2008,NA
19,2009,NA
19,2010,NA
19,2011,NA
19,2012,NA
19,2013,NA
20,1989,NA
20,1990,1.91607e+07
20,1991,1.96234e+07
20,1992,2.0047e+07
20,1993,2.03532e+07
20,1994,2.09577e+07
20,1995,2.14317e+07
20,1996,2.19e+07
20,1997,2.23692e+07
20,1998,2.19959e+07
20,1999,2.22252e+07
20,2000,2.26649e+07
20,2001,2.29706e+07
20,2002,2.33854e+07
20,2003,2.33734e+07
20,2004,2.38069e+07
20,2005,2.39508e+07
20,2006,2.41829e+07
20,2007,2.44679e+07
20,2008,2.46243e+07
20,2009,2.46336e+07
20,2010,2.49552e+07
20,2011,2.53802e+07
20,2012,2.57655e+07
20,2013,2.6073e+07
21,1989,NA
21,1990,1.21264e+07
21,1991,1.23463e+07
21,1992,1.25341e+07
21,1993,1.26838e+07
21,1994,1.28404e+07
21,1995,1.29833e+07
21,1996,1.3131e+07
21,1997,1.32815e+07
21,1998,1.34341e+07
21,1999,1.35699e+07
21,2000,1.36866e+07
21,2001,1.38183e+07
21,2002,1.39322e+07
21,2003,1.40454e+07
21,2004,1.41402e+07
21,2005,1.42518e+07
21,2006,1.43626e+07
21,2007,1.44539e+07
21,2008,1.45607e+07
21,2009,1.47194e+07
21,2010,1.48167e+07
21,2011,1.4946e+07
21,2012,1.50889e+07
21,2013,1.52067e+07
24,1989,NA
24,1990,4.04875e+06
24,1991,4.14086e+06
24,1992,4.24366e+06
24,1993,4.36283e+06
24,1994,4.48502e+06
24,1995,4.63461e+06
24,1996,4.79721e+06
24,1997,5.027e+06
24,1998,5.28332e+06
24,1999,5.4936e+06
24,2000,5.68162e+06
24,2001,5.92477e+06
24,2002,6.16423e+06
24,2003,6.39654e+06
24,2004,6.62868e+06
24,2005,6.89118e+06
24,2006,7.15199e+06
24,2007,7.41646e+06
24,2008,7.6721e+06
24,2009,7.87533e+06
24,2010,8.07813e+06
24,2011,8.26039e+06
24,2012,8.43316e+06
24,2013,8.60527e+06
25,1989,NA
25,1990,3.21784e+07
25,1991,3.21066e+07
25,1992,3.18614e+07
25,1993,3.14956e+07
25,1994,3.10776e+07
25,1995,3.17215e+07
25,1996,3.24462e+07
25,1997,3.31909e+07
25,1998,3.33818e+07
25,1999,3.35003e+07
25,2000,3.44137e+07
25,2001,3.52006e+07
25,2002,3.57165e+07
25,2003,3.61478e+07
25,2004,3.68474e+07
25,2005,3.73709e+07
25,2006,3.74529e+07
25,2007,3.8276e+07
25,2008,3.86071e+07
25,2009,3.86512e+07
25,2010,3.87811e+07
25,2011,3.91096e+07
25,2012,3.94235e+07
25,2013,3.96543e+07
26,1989,NA
26,1990,NA
26,1991,NA
26,1992,NA
26,1993,NA
26,1994,NA
26,1995,NA
26,1996,NA
26,1997,NA
26,1998,NA
26,1999,NA
26,2000,NA
26,2001,NA
26,2002,NA
26,2003,NA
26,2004,NA
26,2005,NA
26,2006,NA
26,2007,NA
26,2008,NA
26,2009,NA
26,2010,NA
26,2011,NA
26,2012,NA
26,2013,NA
28,1989,NA
28,1990,121622
28,1991,125491
28,1992,129778
28,1993,134033
28,1994,138511
28,1995,143223
28,1996,147913
28,1997,153087
28,1998,158103
28,1999,163402
28,2000,168922
28,2001,174348
28,2002,179700
28,2003,185340
28,2004,190992
28,2005,196695
28,2006,202455
28,2007,208287
28,2008,214266
28,2009,220094
28,2010,226610
28,2011,232659
28,2012,239019
28,2013,245166
29,1989,NA
29,1990,NA
29,1991,NA
29,1992,NA
29,1993,NA
29,1994,NA
29,1995,NA
29,1996,NA
29,1997,NA
29,1998,NA
29,1999,NA
29,2000,NA
29,2001,NA
29,2002,NA
29,2003,NA
29,2004,NA
29,2005,NA
29,2006,NA
29,2007,NA
29,2008,NA
29,2009,NA
29,2010,NA
29,2011,NA
29,2012,NA
29,2013,NA
30,1989,NA
30,1990,NA
30,1991,NA
30,1992,NA
30,1993,NA
30,1994,NA
30,1995,NA
30,1996,NA
30,1997,NA
30,1998,NA
30,1999,NA
30,2000,NA
30,2001,NA
30,2002,NA
30,2003,NA
30,2004,NA
30,2005,NA
30,2006,NA
30,2007,NA
30,2008,NA
30,2009,NA
30,2010,NA
30,2011,NA
30,2012,NA
30,2013,NA
31,1989,NA
31,1990,NA
31,1991,NA
31,1992,NA
31,1993,NA
31,1994,NA
31,1995,NA
31,1996,NA
31,1997,NA
31,1998,NA
31,1999,NA
31,2000,NA
31,2001,NA
31,2002,NA
31,2003,NA
31,2004,NA
31,2005,NA
31,2006,NA
31,2007,NA
31,2008,NA
31,2009,NA
31,2010,NA
31,2011,NA
31,2012,NA
31,2013,NA
32,1989,NA
32,1990,NA
32,1991,NA
32,1992,NA
32,1993,NA
32,1994,NA
32,1995,NA
32,1996,NA
32,1997,NA
32,1998,NA
32,1999,NA
32,2000,NA
32,2001,NA
32,2002,NA
32,2003,NA
32,2004,NA
32,2005,NA
32,2006,NA
32,2007,NA
32,2008,NA
32,2009,NA
32,2010,NA
32,2011,NA
32,2012,NA
32,2013,NA
33,1989,NA
33,1990,NA
33,1991,NA
33,1992,NA
33,1993,NA
33,1994,NA
33,1995,NA
33,1996,NA
33,1997,NA
33,1998,NA
33,1999,NA
33,2000,NA
33,2001,NA
33,2002,NA
33,2003,NA
33,2004,NA
33,2005,NA
33,2006,NA
33,2007,NA
33,2008,NA
33,2009,NA
33,2010,NA
33,2011,NA
33,2012,NA
33,2013,NA
34,1989,NA
34,1990,NA
34,1991,NA
34,1992,NA
34,1993,NA
34,1994,NA
34,1995,NA
34,1996,NA
34,1997,NA
34,1998,NA
34,1999,NA
34,2000,NA
34,2001,NA
34,2002,NA
34,2003,NA
34,2004,NA
34,2005,NA
34,2006,NA
34,2007,NA
34,2008,NA
34,2009,NA
34,2010,NA
34,2011,NA
34,2012,NA
34,2013,NA
35,1989,NA
35,1990,NA
35,1991,NA
35,1992,NA
35,1993,NA
35,1994,NA
35,1995,NA
35,1996,NA
35,1997,NA
35,1998,NA
35,1999,NA
35,2000,NA
35,2001,NA
35,2002,NA
35,2003,NA
35,2004,NA
35,2005,NA
35,2006,NA
35,2007,NA
35,2008,NA
35,2009,NA
35,2010,NA
35,2011,NA
35,2012,NA
35,2013,NA
36,1989,NA
36,1990,NA
36,1991,NA
36,1992,NA
36,1993,NA
36,1994,NA
36,1995,NA
36,1996,NA
36,1997,NA
36,1998,NA
36,1999,NA
36,2000,NA
36,2001,NA
36,2002,NA
36,2003,NA
36,2004,NA
36,2005,NA
36,2006,NA
36,2007,NA
36,2008,NA
36,2009,NA
36,2010,NA
36,2011,NA
36,2012,NA
36,2013,NA
37,1989,NA
37,1990,443610
37,1991,451661
37,1992,461187
37,1993,470762
37,1994,480707
37,1995,487564
37,1996,494761
37,1997,503428
37,1998,511308
37,1999,520357
37,2000,528707
37,2001,534991
37,2002,536162
37,2003,536621
37,2004,536902
37,2005,546850
37,2006,551300
37,2007,553421
37,2008,560090
37,2009,566183
37,2010,578688
37,2011,582454
37,2012,587490
37,2013,591967
38,1989,NA
38,1990,NA
38,1991,NA
38,1992,NA
38,1993,NA
38,1994,NA
38,1995,NA
38,1996,NA
38,1997,NA
38,1998,NA
38,1999,NA
38,2000,NA
38,2001,NA
38,2002,NA
38,2003,NA
38,2004,NA
38,2005,NA
38,2006,NA
38,2007,NA
38,2008,NA
38,2009,NA
38,2010,NA
38,2011,NA
38,2012,NA
38,2013,NA
39,1989,NA
39,1990,57271
39,1991,58996
39,1992,60779
39,1993,62810
39,1994,65184
39,1995,67846
39,1996,71092
39,1997,74659
39,1998,78683
39,1999,82849
39,2000,87593
39,2001,93624
39,2002,100011
39,2003,107056
39,2004,114327
39,2005,121944
39,2006,129877
39,2007,134792
39,2008,139842
39,2009,144856
39,2010,149841
39,2011,154806
39,2012,159737
39,2013,164252
40,1989,NA
40,1990,6.63343e+06
40,1991,6.73269e+06
40,1992,6.79679e+06
40,1993,6.95907e+06
40,1994,7.08482e+06
40,1995,7.10968e+06
40,1996,7.25742e+06
40,1997,7.43344e+06
40,1998,8.05165e+06
40,1999,8.00469e+06
40,2000,7.9492e+06
40,2001,7.81002e+06
40,2002,7.84239e+06
40,2003,7.92059e+06
40,2004,7.90906e+06
40,2005,8.05728e+06
40,2006,8.60448e+06
40,2007,8.45333e+06
40,2008,8.50409e+06
40,2009,8.55901e+06
40,2010,8.50549e+06
40,2011,8.5933e+06
40,2012,8.36834e+06
40,2013,8.43067e+06
41,1989,NA
41,1990,6.03397e+06
41,1991,6.21164e+06
41,1992,6.49499e+06
41,1993,6.83629e+06
41,1994,7.18558e+06
41,1995,7.49706e+06
41,1996,7.75931e+06
41,1997,7.99133e+06
41,1998,8.27018e+06
41,1999,8.52657e+06
41,2000,8.77088e+06
41,2001,9.01299e+06
41,2002,9.24773e+06
41,2003,9.48629e+06
41,2004,9.69522e+06
41,2005,9.91908e+06
41,2006,1.01364e+07
41,2007,1.03721e+07
41,2008,1.06023e+07
41,2009,1.08389e+07
41,2010,1.10953e+07
41,2011,1.13456e+07
41,2012,1.16177e+07
41,2013,1.18811e+07
42,1989,NA
42,1990,5.46058e+06
42,1991,5.63794e+06
42,1992,5.82329e+06
42,1993,6.01403e+06
42,1994,6.2065e+06
42,1995,6.40587e+06
42,1996,6.60406e+06
42,1997,6.80283e+06
42,1998,7.00625e+06
42,1999,7.22002e+06
42,2000,7.44838e+06
42,2001,7.68415e+06
42,2002,7.93483e+06
42,2003,8.1898e+06
42,2004,8.4654e+06
42,2005,8.74085e+06
42,2006,9.09826e+06
42,2007,9.45953e+06
42,2008,9.83601e+06
42,2009,1.02294e+07
42,2010,1.0617e+07
42,2011,1.09722e+07
42,2012,1.13276e+07
42,2013,1.1688e+07
43,1989,NA
43,1990,8.99756e+06
43,1991,9.29338e+06
43,1992,9.60368e+06
43,1993,9.92069e+06
43,1994,1.02343e+07
43,1995,1.05373e+07
43,1996,1.08268e+07
43,1997,1.11047e+07
43,1998,1.13748e+07
43,1999,1.16432e+07
43,2000,1.19138e+07
43,2001,1.21883e+07
43,2002,1.24644e+07
43,2003,1.27566e+07
43,2004,1.30402e+07
43,2005,1.33316e+07
43,2006,1.37578e+07
43,2007,1.42045e+07
43,2008,1.46583e+07
43,2009,1.51292e+07
43,2010,1.56247e+07
43,2011,1.61477e+07
43,2012,1.66975e+07
43,2013,1.72459e+07
44,1989,NA
44,1990,1.95843e+06
44,1991,1.95177e+06
44,1992,1.93783e+06
44,1993,1.92708e+06
44,1994,1.92244e+06
44,1995,1.93423e+06
44,1996,1.96513e+06
44,1997,2.01255e+06
44,1998,2.07157e+06
44,1999,2.13475e+06
44,2000,2.1966e+06
44,2001,2.25598e+06
44,2002,2.31447e+06
44,2003,2.37256e+06
44,2004,2.42716e+06
44,2005,2.48789e+06
44,2006,2.55008e+06
44,2007,2.61362e+06
44,2008,2.68039e+06
44,2009,2.74795e+06
44,2010,2.82768e+06
44,2011,2.91568e+06
44,2012,3.01134e+06
44,2013,3.10904e+06
45,1989,NA
45,1990,1.46261e+06
45,1991,1.46429e+06
45,1992,1.4489e+06
45,1993,1.42398e+06
45,1994,1.4023e+06
45,1995,1.40823e+06
45,1996,1.43382e+06
45,1997,1.47856e+06
45,1998,1.54308e+06
45,1999,1.6249e+06
45,2000,1.72403e+06
45,2001,1.82466e+06
45,2002,1.93862e+06
45,2003,2.06092e+06
45,2004,2.17965e+06
45,2005,2.292e+06
45,2006,2.39562e+06
45,2007,2.49163e+06
45,2008,2.58582e+06
45,2009,2.6735e+06
45,2010,2.76404e+06
45,2011,2.85812e+06
45,2012,2.95493e+06
45,2013,3.05287e+06
46,1989,NA
46,1990,152613
46,1991,158663
46,1992,164511
46,1993,169513
46,1994,174228
46,1995,179080
46,1996,184128
46,1997,189669
46,1998,195440
46,1999,201140
46,2000,207234
46,2001,213790
46,2002,220349
46,2003,227675
46,2004,234684
46,2005,242169
46,2006,250151
46,2007,257643
46,2008,265558
46,2009,273272
46,2010,281252
46,2011,287796
46,2012,294586
46,2013,300966
47,1989,NA
47,1990,2.47368e+06
47,1991,2.63812e+06
47,1992,2.82265e+06
47,1993,3.03021e+06
47,1994,3.24081e+06
47,1995,3.4291e+06
47,1996,3.59681e+06
47,1997,3.75445e+06
47,1998,3.89938e+06
47,1999,4.04849e+06
47,2000,4.20854e+06
47,2001,4.37143e+06
47,2002,4.56318e+06
47,2003,4.75535e+06
47,2004,4.96662e+06
47,2005,5.17531e+06
47,2006,5.39193e+06
47,2007,5.62836e+06
47,2008,5.85938e+06
47,2009,6.10644e+06
47,2010,6.34251e+06
47,2011,6.59252e+06
47,2012,6.85816e+06
47,2013,7.12538e+06
48,1989,NA
48,1990,546546
48,1991,590842
48,1992,643004
48,1993,696999
48,1994,743001
48,1995,772161
48,1996,784445
48,1997,780240
48,1998,768976
48,1999,761875
48,2000,760252
48,2001,770272
48,2002,795610
48,2003,830097
48,2004,867250
48,2005,905047
48,2006,938649
48,2007,972084
48,2008,1.01739e+06
48,2009,1.09687e+06
48,2010,1.21674e+06
48,2011,1.38466e+06
48,2012,1.59524e+06
48,2013,1.80946e+06
49,1989,NA
49,1990,5.74034e+06
49,1991,5.91192e+06
49,1992,6.10412e+06
49,1993,6.28725e+06
49,1994,6.66023e+06
49,1995,6.98804e+06
49,1996,7.26079e+06
49,1997,7.48108e+06
49,1998,7.68664e+06
49,1999,7.90887e+06
49,2000,8.12987e+06
49,2001,8.38328e+06
49,2002,8.63438e+06
49,2003,8.91497e+06
49,2004,9.18926e+06
49,2005,9.47187e+06
49,2006,9.78282e+06
49,2007,1.00868e+07
49,2008,1.03989e+07
49,2009,1.07148e+07
49,2010,1.10322e+07
49,2011,1.13278e+07
49,2012,1.16456e+07
49,2013,1.19461e+07
50,1989,NA
50,1990,5.03203e+06
50,1991,5.20375e+06
50,1992,5.40917e+06
50,1993,5.56182e+06
50,1994,5.68951e+06
50,1995,5.76486e+06
50,1996,5.77887e+06
50,1997,5.73818e+06
50,1998,5.70286e+06
50,1999,5.73023e+06
50,2000,6.02752e+06
50,2001,6.29448e+06
50,2002,6.72132e+06
50,2003,7.2354e+06
50,2004,7.7533e+06
50,2005,8.20853e+06
50,2006,8.60111e+06
50,2007,8.92024e+06
50,2008,9.17458e+06
50,2009,9.40041e+06
50,2010,9.72511e+06
50,2011,1.00415e+07
50,2012,1.03827e+07
50,2013,1.12323e+07
51,1989,NA
51,1990,784499
51,1991,784035
51,1992,NA
51,1993,NA
51,1994,NA
51,1995,770629
51,1996,792118
51,1997,826251
51,1998,868757
51,1999,914454
51,2000,957754
51,2001,998179
51,2002,1.03574e+06
51,2003,1.07404e+06
51,2004,1.11378e+06
51,2005,1.15985e+06
51,2006,1.2179e+06
51,2007,1.28396e+06
51,2008,1.35489e+06
51,2009,1.43688e+06
51,2010,1.51254e+06
51,2011,1.58746e+06
51,2012,1.66232e+06
51,2013,1.73318e+06
52,1989,NA
52,1990,214616
52,1991,223914
52,1992,232525
52,1993,241233
52,1994,249347
52,1995,257123
52,1996,264181
52,1997,271337
52,1998,279387
52,1999,289834
52,2000,303604
52,2001,319802
52,2002,335376
52,2003,355406
52,2004,382853
52,2005,424303
52,2006,477508
52,2007,540749
52,2008,605930
52,2009,664212
52,2010,707016
52,2011,731901
